ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
SJI,South Jersey Industries Inc.,South Jersey Industries,Utilities - Regulated,"South Jersey Industries Inc is an energy services holding company. The company through its subsidiaries provides regulated natural gas service to residential, commercial, and industrial customers in United States.",http://www.sjindustries.com,,Michael J. Renna,New York Stock Exchange,2721510542,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
CZZ,Cosan Limited Class A,Cosan Limited,Utilities - Regulated,"Cosan Ltd is engaged in piped natural gas distribution, logistics services including transportation, port loading and storage of sugar, purchase, sale and leasing of agricultural land, production and distribution of lubricants and other investments.",http://www.cosan.com.br,CZZ.png,Marcos Marinho Lutz,New York Stock Exchange,2708560132,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
PAM,Pampa Energia S.A.,Pampa Energia S.A.,Utilities - Regulated,"Pampa Energia SA is an integrated energy company that generates, transmits and distributes electricity in Argentina. It also operates in the oil and gas exploration and production activity through its subsidiary.",http://www.pampaenergia.com,PAM.png,Marcos Marcelo Mindlin,New York Stock Exchange,2682850560,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
ELP,Companhia Paranaense de Energia (COPEL),Companhia Paranaense de Energia (COPEL),Utilities - Regulated,"Energy Company of Parana generates, transmits, distributes, and sells electricity and piped gas in the Brazilian State of Parana. It also provides telecommunication and other services to industrial customers, along with others.",http://www.copel.com,ELP.png,Jonel Nazareno Iurk,New York Stock Exchange,2651720584,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
TGS,Transportadora de Gas del Sur SA TGS,Transportadora de Gas del Sur SA TGS,Utilities - Regulated,Transportadora de Gas del Sur SA is one of the largest transporter of natural gas in Latin America. It also processes and markets natural gas liquids for domestic and international sale. The company also operates a telecommunications network.,http://www.tgs.com.ar,,Javier Gremes Cordero,New York Stock Exchange,2638092263,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
AWR,American States Water Company,American States Water Company,Utilities - Regulated,"American States Water Co is engaged in the purchase, production, and distribution of water. It also provides water and/or wastewater services at various military installations. It operates in three segments water, electric and contracted service.",http://www.aswater.com,AWR.png,Robert J. Sprowls,New York Stock Exchange,2469634071,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
CWT,California Water Service Group,California Water Service,Utilities - Regulated,"California Water Service Group is engaged in the production, purchase, storage, treatment, testing, distribution and sale of water for domestic, industrial, public and irrigation uses, and for fire protection.",http://www.calwatergroup.com,,Martin A. Kropelnicki,New York Stock Exchange,2364464920,Utilities,Utilities,Utilities - Regulated Water,Utilities - Regulated 
MGEE,MGE Energy Inc.,MGE Energy,Utilities - Regulated,"MGE Energy Inc is a public utility holding company. The company, through its subsidiaries, generates and distributes electricity and purchases and distributes natural gas.",http://www.mgeenergy.com,MGEE.png,Jeffrey M. Keebler,Nasdaq Global Select,2215655527,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
EE,El Pasoectric Company,El Pasoectric Company,Utilities - Regulated,"El Paso Electric Co is a public utility company which is engaged in the generation, transmission and distribution of electricity in in the Southwestern U.S.",http://www.epelectric.com,EE.png,Mary E. Kipp,New York Stock Exchange,2113539935,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
OTTR,Otter Tail Corporation,Otter Tail,Utilities - Regulated,"Otter Tail Corp through its utility business units provides electricity and energy services. It operates in segments namely, Electric, Manufacturing, and Plastics.",http://www.ottertail.com,OTTR.png,Charles S. Macfarlane,Nasdaq Global Select,1943420656,Utilities,Utilities,Utilities - Diversified,Utilities - Regulated 
AY,Atlantica Yield plc,Atlantica Yield plc,Utilities - Regulated,"Atlantica Yield PLC owns, manages and acquires renewable energy, conventional power, electric transmission lines and other contracted revenue-generating assets, focused on North America, South America and Europe.",http://www.abengoayield.com,,Santiago Medela Seage,Nasdaq Global Select,1788878091,Utilities,Utilities,Utilities - Regulated Electric,Utilities - Regulated 
NWN,Northwest Natural Holding Company,Northwest Natural Holding Company,Utilities - Regulated,"Northwest Natural Gas along with its subsidiaries distributes natural gas in Oregon, Washington and California. The company has two business segments: Utility segment and Gas Storage segment.",https://www.nwnatural.com,NWN.png,David H. Anderson,New York Stock Exchange,1768323230,Utilities,Utilities,Utilities - Regulated Gas,Utilities - Regulated 
