ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
MSL,MidSouth Bancorp,MidSouth Bancorp,Banks,Midsouth Bancorp Inc is a financial holding company. The company is a financial holding company. It operates in the community banking business by providing banking services to commercial and retail customers through the Bank.,https://www.midsouthbank.com,MSL.png,James R. Mclemore,New York Stock Exchange,188209902,Financial Services,Financial Services,Banks - Regional - US,Banks 
ORRF,Orrstown Financial Services Inc,Orrstown Financial Services,Banks,"Orrstown Financial Services Inc is a holding company. The Bank is engaged in commercial banking and trust business, this involves accepting demand, time and savings deposits, and granting loans.",http://www.orrstown.com,,Thomas R. Quinn,NASDAQ Capital Market,185299500,Financial Services,Financial Services,Banks - Regional - US,Banks 
FGBI,First Guaranty Bancshares Inc.,First Guaranty Bancshares,Banks,"First Guaranty Bancshares Inc is a bank holding company. The company, along with its subsidiary, provides personalized commercial banking services to businesses, professionals and individuals.",http://www.fgb.net,FGBI.png,Alton B. Lewis,NASDAQ Global Market,184950675,Financial Services,Financial Services,Banks - Regional - US,Banks 
LEVL,Level One Bancorp Inc.,Level One Bancorp,Banks,"Level One Bancorp Inc is a bank holding company. Its services include Checking accounts, Savings accounts, E-Services, Credit cards, Mortgage Lending, Commercial Depository services, Industry Expertise and Other Lending.",https://www.levelonebank.com,LEVL.png,Patrick J. Fehring,Nasdaq Global Select,184067630,Financial Services,Financial Services,Banks - Regional - US,Banks 
CCB,Coastal Financial Corporation,Coastal Financial,Banks,,http://www.coastalbank.com,,Eric M. Sprink,Nasdaq Global Select,181609210,Financial Services,Financial Services,Banks - Regional - US,Banks 
ESSA,ESSA Bancorp Inc.,ESSA Bancorp,Banks,"ESSA Bancorp Inc is a bank holding company. The Company through its subsidiary ESSA Bank & Trust provides financial services to individuals, families and businesses. ESSA Bank & Trust is a community-oriented savings association.",http://www.essabank.com,ESSA.png,Gary S. Olson,Nasdaq Global Select,180961352,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
FBIZ,First Business Financial Services Inc.,First Business Financial Services,Banks,"First Business Financial Services Inc is engaged in commercial banking business. It operates as business bank engaged in delivering commercial banking products, including commercial loans and commercial real estate loans.",http://www.firstbusiness.com,FBIZ.png,Corey A. Chambas,Nasdaq Global Select,180758844,Financial Services,Financial Services,Banks - Regional - US,Banks 
BOCH,Bank of Commerce Holdings (CA),Bank of Commerce (CA),Banks,"Bank of Commerce Holdings Inc is a bank holding company operating for Redding Bank of Commerce. It provides a variety of financial services and products for business and consumer customers which include checking, savings and loans and advances.",http://www.bankofcommerceholdings.com,,Randall S. Eslick,NASDAQ Global Market,179674000,Financial Services,Financial Services,Banks - Regional - US,Banks 
NBN,Northeast Bancorp,Northeast Bancorp,Banks,"Northeast Bancorp is a bank holding company of Northeast Bank. It provides online banking, mobile banking, business services and financing options.",http://www.northeastbank.com,NBN.png,Richard Wayne,NASDAQ Global Market,178624556,Financial Services,Financial Services,Banks - Regional - US,Banks 
UBFO,United Security Bancshares,United Security Bancshares,Banks,"United Security Bancshares operates as the holding for United Security Bank. It provides commercial banking services to the business and professional community, and individuals located in Fresno, Madera, and Kern Counties.",http://www.unitedsecuritybank.com,UBFO.png,Dennis R. Woods,Nasdaq Global Select,176753267,Financial Services,Financial Services,Banks - Regional - US,Banks 
CFFI,C&F Financial Corporation,C&F Financial,Banks,"C&F Financial Corp through its subsidiaries offers banking and related financial services to both individuals and businesses. It operates in three business activities: Retail Banking, Mortgage Banking and Consumer Finance.",http://www.cffc.com,CFFI.png,Larry G. Dillon,Nasdaq Global Select,176627816,Financial Services,Financial Services,Banks - Regional - US,Banks 
PMBC,Pacific Mercantile Bancorp,Pacific Mercantile Bancorp,Banks,"Pacific Mercantile Bancorp, through its subsidiary, is engaged in the commercial banking business in Southern California. It offers various banking services including accepting deposits, providing loans, and other services.",http://www.pmbank.com,PMBC.png,Thomas M. Vertin,Nasdaq Global Select,176206208,Financial Services,Financial Services,Banks - Regional - US,Banks 
PWOD,Penns Woods Bancorp Inc.,Penns Woods Bancorp,Banks,"Penns Woods Bancorp Inc is a bank holding company. It is engaged in a full-service commercial banking business, making available to the community a range of financial services including installment loans, credit cards, among others.",https://www.jssb.com,,Richard Grafmyre,Nasdaq Global Select,176167627,Financial Services,Financial Services,Banks - Regional - US,Banks 
FNWB,First Northwest Bancorp,First Northwest Bancorp,Banks,First Northwest Bancorp is a bank holding company for First Federal Savings and Loan Association. The Company is engaged in the business of attracting deposits and providing lending services to the communities it serves.,http://www.ourfirstfed.com,FNWB.png,Laurence J. Hueth,NASDAQ Global Market,175547079,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
OVBC,Ohio Valley Banc Corp.,Ohio Valley Banc,Banks,"Ohio Valley Banc Corporation is a financial holding company. It is engaged in commercial and retail banking. It is a full-service financial institution, offers commercial and consumer banking services in Ohio as well as western West Virginia.",http://www.ovbc.com,OVBC.png,Thomas E. Wiseman,NASDAQ Global Market,175387322,Financial Services,Financial Services,Banks - Regional - US,Banks 
