ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
WTT,Wireless Telecom Group Inc.,Wireless Telecom,Communication Equipment,Wireless Telecom Group Inc designs and manufactures radio frequency (RF) and microwave-based products for communications industries. It produces RF passive components and integrated subsystems as well as electronic test and measurement equipment.,http://www.wirelesstelecomgroup.com,WTT.png,Timothy Whelan,NYSE American,36425586,Technology,Technology,Communication Equipment, 
WSTL,Westell Technologies Inc.,Westell,Communication Equipment,"Westell Technologies Inc, through its subsidiaries, designs, manufactures, and distributes telecommunications products to telephone companies and other telecommunications service providers.",http://www.westell.com,WSTL.png,Alfred S. John,NASDAQ Capital Market,35931481,Technology,Technology,Communication Equipment, 
CLRO,ClearOne Inc.,ClearOne,Communication Equipment,"ClearOne Inc designs, develops and sells conferencing, collaboration, streaming and digital signage solutions for audio/voice and visual communication. Its products inlcude Digital Signage, Media Carts, Microphone , and UC Voice.",http://www.clearone.com,CLRO.png,Zeynep Hakimoglu,NASDAQ Capital Market,32229356,Technology,Technology,Communication Equipment, 
OCC,Optical Cable Corporation,Optical Cable,Communication Equipment,Optical Cable Corp manufactures tight-buffer fiber optic and copper data communication cables and data communication connectivity solutions for enterprise markets.,http://www.occfiber.com,OCC.png,Neil D. Wilkin,NASDAQ Global Market,27643675,Technology,Technology,Communication Equipment, 
BOXL,Boxlight Corporation,Boxlight,Communication Equipment,"Boxlight Corp designs, produces and distributes interactive projectors and 70"" HD and 84"" 4k interactive LED flat panels.",http://www.mimio.boxlight.com,,Mark Elliott,NASDAQ Capital Market,27566342,Technology,Technology,Communication Equipment, 
JCS,Communications Systems Inc.,Communications Systems,Communication Equipment,"Communications Systems Inc, together with its subsidiaries, manufactures and sells modular connecting and wiring devices, digital subscriber line filters, structured wiring systems, and media and rate conversion products in North America and EMEA region.",http://www.commsystems.com,JCS.png,Roger H. D. Lacey,NASDAQ Global Market,22529873,Technology,Technology,Communication Equipment, 
AWSM,Cool Holdings Inc.,Cool,Communication Equipment,"InfoSonics Corp is a provider of wireless handsets (phones, cell phones, mobile phones, feature phones and smartphones), tablets and accessories to carriers and distributors in Latin America and the United States.",http://www.coolholdings.com,,Mauricio Diaz,NASDAQ Capital Market,20417445,Technology,Technology,Communication Equipment, 
CNTF,China TechFaith Wireless Communication Technology Limited,China TechFaith Wireless Communication Technology Limited,Communication Equipment,"China TechFaith Wireless Comm Tech Ltd is a China-based mobile solutions provider for the global mobile handsets market, with a focus on the original design and development of specialized mobile handsets. It is also engaged in real estate business.",http://www.techfaithwireless.com,,Deyou Dong,Nasdaq Global Select,13233386,Technology,Technology,Communication Equipment, 
BDR,Blonder Tongue Laboratories Inc.,Blonder Tongue Laboratories,Communication Equipment,"Blonder Tongue Laboratories Inc is a technology-development and manufacturing company which provides television signal encoding, transcoding, digital transport, and broadband product solutions in the United States.",http://www.blondertongue.com,,Robert J. Palle,NYSE American,10212880,Technology,Technology,Communication Equipment, 
ABIL,Ability Inc.,Ability,Communication Equipment,"Ability Inc is a holding company which provides advanced interception, geolocation and cyber intelligence products and solutions that serve the needs and increasing challenges of security and intelligence agencies.",http://www.interceptors.com,,Anatoly Hurgin,NASDAQ Capital Market,7512588,Technology,Technology,Communication Equipment, 
XGTI,XG Technology Inc,XG Technology,Communication Equipment,xG Technology Inc develops portfolio of intellectual property designed to enhance wireless communications. Its intellectual property is embedded in proprietary software algorithms offering cognitive interference mitigation and spectrum access solutions.,http://www.xgtechnology.com,XGTI.png,Roger Glenn Branton,NASDAQ Capital Market,6414291,Technology,Technology,Communication Equipment, 
TCCO,Technical Communications Corporation,Technical Communications,Communication Equipment,"Technical Communications Corp designs, develop, manufactures, distributes, and markets communications security equipment. The company's products consist of voice, data and facsimile encryptors and many more.",http://www.tccsecure.com,TCCO.png,Carl H. Guild,NASDAQ Capital Market,5249382,Technology,Technology,Communication Equipment, 
