ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
STNG,Scorpio Tankers Inc.,Scorpio Tankers,Transportation & Logistics,"Scorpio Tankers Inc acts as a provider in the transportation of refined petroleum products. The company operates its vessels in the Scorpio LR2 Pool, Scorpio Aframax Pool, Scorpio Panamax Pool, Scorpio MR Pool, and Scorpio Handymax Pool.",http://www.scorpiotankers.com,STNG.png,Emanuele A. Lauro,New York Stock Exchange,92964027,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
PHII,PHI Inc.,PHI,Transportation & Logistics,"PHI Inc provides helicopter transportation services to, from, and among offshore facilities for customers engaged in the oil and gas exploration, development, and production industry.",http://www.phihelico.com,,Al A. Gonsoulin,Nasdaq Global Select,90489073,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
NNA,Navios Maritime Acquisition Corporation,Navios Maritime Acquisition,Transportation & Logistics,"Navios Maritime Acquisition Corporation is an owner and operator of tanker vessels focusing in the transportation of petroleum products and bulk liquid chemicals. It offers its services across Asia, Europe, and the United States.",http://www.navios-acquisition.com,,Angeliki Frangou,New York Stock Exchange,74918813,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
PHIIK,PHI Inc.,PHI,Transportation & Logistics,"PHI Inc provides helicopter transportation services to, from, and among offshore facilities for customers engaged in the oil and gas exploration, development, and production industry.",http://www.phihelico.com,,Al A. Gonsoulin,Nasdaq Global Select,66759421,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
PATI,Patriot Transportation Holding Inc.,Patriot Transportation Holding,Transportation & Logistics,"Patriot Transportation Holding Inc, through its subsidiaries, is engaged in the transportation and real estate businesses. Its activities include hauling petroleum related products and dry bulk commodities and liquid chemicals.",http://www.patriottrans.com,PATI.png,Robert E. Sandlin,Nasdaq Global Select,63540416,Industrials,Industrials,Trucking,Transportation & Logistics 
GSL,Global Ship Lease Inc New Class A,Global Ship Lease New,Transportation & Logistics,"Global Ship Lease Inc owns a fleet of modern containerships of diverse sizes and charters the vessels out under long-term, fixed-rate charters to reputable container shipping companies.",http://www.globalshiplease.com,,Ian J. Webber,New York Stock Exchange,63248552,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
AIRT,Air T Inc.,Air T,Transportation & Logistics,"Air T Inc provides overnight air freight service to the express delivery industry, manufactures and sells aircraft deicers and other special purpose industrial equipment, and provides ground support equipment and facilities maintenance to airlines.",http://www.airt.net,AIRT.png,Nicholas J. Swenson,NASDAQ Capital Market,58858806,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
KIQ,Kelso Technologies Inc,Kelso,Transportation & Logistics,"Kelso Technologies Inc is a railroad equipment supplier. It is engaged in producing & selling proprietary tank car service equipment used in the safe loading, unloading and containment of hazardous materials during transport.",http://www.kelsotech.com,,James Bond,NYSE American,30660556,Industrials,Industrials,Railroads,Transportation & Logistics 
PXS,Pyxis Tankers Inc.,Pyxis Tankers,Transportation & Logistics,"Pyxis Tankers Inc is an international maritime transportation company. It owns a fleet which comprises of six double hull product tankers which include Pyxis epsilon, Pyxis theta, Pyxis malou, Pyxis delta, Northsea alpha and Northsea beta.",http://www.pyxistankers.com,PXS.png,Valentios Valentis,NASDAQ Capital Market,21358085,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
RRTS,Roadrunner Transportation Systems Inc,Roadrunner Transportation Systems,Transportation & Logistics,"Roadrunner Transportation Systems Inc provides non-asset based transportation and logistics services including customized and expedited LTL (less-than-truckload), truckload logistics and intermodal brokerage, and domestic and international air.",http://www.rrts.com,RRTS.png,Curtis W. Stoelting,New York Stock Exchange,20265337,Industrials,Industrials,Trucking,Transportation & Logistics 
TOPS,TOP Ships Inc.,TOP Ships,Transportation & Logistics,"TOP Ships Inc is an owner and operator of fuel efficient eco medium range, or MR, tanker vessels focusing on the transportation of crude oil, petroleum products (clean and dirty) and bulk liquid chemicals.",http://www.topships.org,,Evangelos J. Pistiolis,NASDAQ Capital Market,19944783,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
SHIP,Seanergy Maritime Holdings Corp,Seanergy Maritime,Transportation & Logistics,Seanergy Maritime Holdings Corp provides global transportation solutions in the dry bulk shipping sectors through its vessel owning subsidiaries.,http://www.seanergymaritime.com,SHIP.png,Stamatios N. Tsantanis,NASDAQ Capital Market,17568940,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
EDRY,EuroDry Ltd.,EuroDry,Transportation & Logistics,"EuroDry Ltd is a provider of ocean going transportation. The company owns and operates drybulk carriers that transport major bulks such as iron ore, coal, grains including minor bulks such as bauxite, phosphate, and fertilizers.",http://www.eurodry.gr,,Aristides J. Pittas,NASDAQ Capital Market,16928516,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
DCIX,Diana Containerships Inc.,Diana Containerships,Transportation & Logistics,Diana Containerships Inc is a provider of shipping transportation services through its ownership of containerships.,http://www.dcontainerships.com,,Symeon Palios,Nasdaq Global Select,11482359,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
SINO,Sino-Global Shipping America Ltd.,Sino-Global Shipping America,Transportation & Logistics,"Sino-Global Shipping America Ltd is a shipping agency and logistic service provider. It provides ship owners, operators and charters with comprehensive and customized shipping agency and logistic services.",http://www.sino-global.com,,Lei Cao,NASDAQ Capital Market,10526470,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
ESEA,Euroseas Ltd.,Euroseas,Transportation & Logistics,"Euroseas Ltd is a shipping company. Along with its subsidiaries it primarily owns and operates a fleet consisting of dry-bulk, container, and multipurpose dry cargo vessels that are employed on spot and time charters.",http://www.euroseas.gr,,Aristides J. Pittas,NASDAQ Capital Market,8015904,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
NM,Navios Maritime Holdings Inc.,Navios Maritime,Transportation & Logistics,"Navios Maritime Holdings Inc is a shipping company which provides transportation, trading, storage, and logistics services for bulk cargoes. It operates a diverse portfolio of capesize, panamax, ultra-handymax and handy size bulk carriers.",http://www.navios.com,,Angeliki Frangou,New York Stock Exchange,3148834,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
NAO,Nordic Amern Offshore Ltd. (Bermuda),Nordic Amern Offshore (Bermuda),Transportation & Logistics,"Nordic American Offshore Ltd is engaged in acquiring and operating platform supply vessels, or PSVs, with operations in the North Sea.",http://www.nao.bm,,,New York Stock Exchange,211934,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
GLBS,Globus Maritime Limited,Globus Maritime Limited,Transportation & Logistics,Globus Maritime Ltd owns and operates fleet of dry bulk motor vessels. The Company provides maritime services for the transportation of dry cargo products.,http://www.globusmaritime.gr,,Athanasios Feidakis,NASDAQ Capital Market,107331,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
